YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1981 01 15 12 108.8866000   0.0000000   0.0523000 -13.8900000   0.1112000   0.1102000   0.9998000   0.8743000
1981 01 16 12 108.8342000   0.0000000   0.0523000 -13.4000000   0.1133000   0.1122000   0.9847000   0.8534000
1981 01 17 12 108.7819000   0.0000000   0.0523000 -11.8600000   0.1607000   0.1590000   0.9699000   0.8534000
1981 01 18 12 108.7296000   0.0000000   0.0523000 -13.1200000   0.1659000   0.1642000   0.9552000   0.8534000
1981 01 19 12 108.6773000   0.0000000   0.0523000  -9.5350000   0.1614000   0.1597000   0.9409000   0.8326000
1981 01 20 12 108.6250000   0.0000000   0.0523000  -7.0450000   0.1699000   0.1680000   0.9267000   0.8326000
1981 01 21 12 108.5727000   0.0000000   0.0523000 -12.6600000   0.1644000   0.1625000   0.9127000   0.8326000
1981 01 22 12 112.7025000   4.0800000   0.0523000 -11.0950000   0.1847000   0.1825000   0.8990000   0.8326000
1981 01 23 12 120.9631000   8.1100000   0.0521000  -5.1650000   0.2919000   0.2882000   0.8854000   0.8534000
1981 01 24 12 122.2435000   1.3000000   0.0521000  -4.9450000   0.3100000   0.3058000   0.8721000   0.8743000
1981 01 25 12 122.1915000   0.0000000   0.0521000  -7.5050000   0.2430000   0.2394000   0.8590000   0.8951000
1981 01 26 12 122.1394000   0.0000000   0.0521000  -4.8300000   0.2503000   0.2465000   0.8460000   0.8743000
1981 01 27 12 122.0874000   0.0000000   0.0520000   1.5100000   0.4048000   0.3982000   0.8333000   0.8743000
1981 01 28 12 122.0353000   0.0000000   0.0520000  -0.0150000   0.3599000   0.3535000   0.8207000   0.8743000
1981 01 29 12 121.9833000   0.0000000   0.0520000  -9.7100000   0.2363000   0.2318000   0.8084000   0.8534000
1981 01 30 12 121.9313000   0.0000000   0.0520000 -11.7700000   0.2538000   0.2488000   0.7962000   0.8326000
1981 01 31 12 121.8793000   0.0000000   0.0520000 -10.4900000   0.2648000   0.2593000   0.7842000   0.8326000
1981 02 01 12 121.8273000   0.0000000   0.0520000  -8.9250000   0.2688000   0.2630000   0.7724000   0.8326000
1981 02 02 12 136.2131000  14.4600000   0.0741000   0.8100000   0.4415000   0.4316000   0.7609000   1.0200000
1981 02 03 12 139.3665000  18.8700000  12.7266000   0.7900000   0.4488000   0.4381000   1.2998000   5.6619000
1981 02 04 12 142.0940000   0.0000000   3.2525000 -10.8050000   0.3114000   0.3099000   1.6024000   5.4121000
1981 02 05 12 138.6010000   0.0000000   0.5030000 -11.6350000   0.3174000   0.3158000   1.3480000   4.7460000
1981 02 06 12 138.5378000   0.0000000   0.0632000 -11.1550000   0.3368000   0.3351000   1.1778000   4.1215000
1981 02 07 12 138.7878000   0.3000000   0.0575000  -7.1900000   0.3926000   0.3901000   1.0575000   3.4471000
1981 02 08 12 146.1313000   7.2200000   0.0570000  -4.2800000   0.4469000   0.4435000   0.9709000   2.8517000
1981 02 09 12 164.6891000  18.1600000   0.0562000  -0.9650000   0.4916000   0.4871000   0.9075000   2.4521000
1981 02 10 12 164.6330000   0.0000000   0.0561000  -6.2900000   0.4595000   0.4545000   0.8602000   2.1315000
1981 02 11 12 170.9220000   7.5500000   0.9479000  -0.7850000   0.5529000   0.5461000   0.8254000   2.0441000
1981 02 12 12 160.8871000  11.3300000  18.1298000   2.9900000   0.6326000   0.6274000   1.8657000   6.4945000
1981 02 13 12 164.2227000   0.0000000   4.0738000 -10.0550000   0.4511000   0.4488000   2.5637000   6.8275000
1981 02 14 12 159.7425000   0.0000000   0.6189000  -8.5250000   0.4978000   0.4953000   2.0381000   5.9533000
1981 02 15 12 159.6794000   0.0000000   0.0632000  -6.5950000   0.5426000   0.5399000   1.6821000   5.1623000
1981 02 16 12 159.6233000   0.0000000   0.0560000  -3.5000000   0.6312000   0.6266000   1.4331000   4.0965000
